"coverage","id","METRIC.F1_Score","caller","TRUTH.TP","TRUTH.TOTAL","QUERY.FP","TRUTH.FN","FP.gt","FP.al","caller.1","Type"
19.269379,29,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
19.269379,29,0.996131,"GATK-3.5.0",327097,329251,387,2154,322,0,"GATK-3.5.0","SNP"
19.269379,29,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.269379,29,0.997633,"GATK-4.1.0.0",328074,329251,380,1177,314,0,"GATK-4.1.0.0","SNP"
19.315056,117,1,"DV-0.10.0",12,12,0,0,0,0,"DV-0.10.0","INDEL"
19.315056,117,0.999065,"DV-0.10.0",190731,190983,105,252,80,0,"DV-0.10.0","SNP"
19.315056,117,0.956522,"GATK-3.5.0",11,12,0,1,0,0,"GATK-3.5.0","INDEL"
19.315056,117,0.996727,"GATK-3.5.0",189857,190983,121,1126,97,0,"GATK-3.5.0","SNP"
19.315056,117,1,"GATK-4.1.0.0",12,12,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.315056,117,0.99817,"GATK-4.1.0.0",190406,190983,121,577,97,0,"GATK-4.1.0.0","SNP"
19.403523,207,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
19.403523,207,0.998718,"DV-0.10.0",186633,186941,171,308,132,0,"DV-0.10.0","SNP"
19.403523,207,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
19.403523,207,0.996595,"GATK-3.5.0",185875,186941,204,1066,170,0,"GATK-3.5.0","SNP"
19.403523,207,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.403523,207,0.997823,"GATK-4.1.0.0",186328,186941,200,613,166,0,"GATK-4.1.0.0","SNP"
19.419836,2,1,"DV-0.10.0",4,4,0,0,0,0,"DV-0.10.0","INDEL"
19.419836,2,0.998792,"DV-0.10.0",189773,190070,162,297,124,0,"DV-0.10.0","SNP"
19.419836,2,1,"GATK-3.5.0",4,4,0,0,0,0,"GATK-3.5.0","INDEL"
19.419836,2,0.996627,"GATK-3.5.0",188979,190070,188,1091,159,0,"GATK-3.5.0","SNP"
19.419836,2,1,"GATK-4.1.0.0",4,4,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.419836,2,0.99792,"GATK-4.1.0.0",189465,190070,185,605,154,0,"GATK-4.1.0.0","SNP"
19.430722,156,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
19.430722,156,0.998479,"DV-0.10.0",189075,189456,195,381,152,0,"DV-0.10.0","SNP"
19.430722,156,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
19.430722,156,0.996171,"GATK-3.5.0",188232,189456,223,1224,188,0,"GATK-3.5.0","SNP"
19.430722,156,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.430722,156,0.997572,"GATK-4.1.0.0",188759,189456,222,697,187,0,"GATK-4.1.0.0","SNP"
19.499309,182,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.499309,182,0.998864,"DV-0.10.0",187237,187519,144,282,109,0,"DV-0.10.0","SNP"
19.499309,182,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
19.499309,182,0.996801,"GATK-3.5.0",186467,187519,145,1052,122,0,"GATK-3.5.0","SNP"
19.499309,182,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.499309,182,0.998099,"GATK-4.1.0.0",186950,187519,143,569,120,0,"GATK-4.1.0.0","SNP"
19.674801,116,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.674801,116,0.998793,"DV-0.10.0",187353,187660,146,307,113,0,"DV-0.10.0","SNP"
19.674801,116,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
19.674801,116,0.996718,"GATK-3.5.0",186608,187660,177,1052,151,0,"GATK-3.5.0","SNP"
19.674801,116,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.674801,116,0.997968,"GATK-4.1.0.0",187074,187660,176,586,150,0,"GATK-4.1.0.0","SNP"
19.72005,66,0.947368,"DV-0.10.0",9,10,0,1,0,0,"DV-0.10.0","INDEL"
19.72005,66,0.999133,"DV-0.10.0",187790,188019,97,229,75,0,"DV-0.10.0","SNP"
19.72005,66,0.947368,"GATK-3.5.0",9,10,0,1,0,0,"GATK-3.5.0","INDEL"
19.72005,66,0.997167,"GATK-3.5.0",187077,188019,121,942,99,0,"GATK-3.5.0","SNP"
19.72005,66,0.947368,"GATK-4.1.0.0",9,10,0,1,0,0,"GATK-4.1.0.0","INDEL"
19.72005,66,0.998363,"GATK-4.1.0.0",187523,188019,119,496,97,0,"GATK-4.1.0.0","SNP"
19.966572,200,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.966572,200,0.998917,"DV-0.10.0",189978,190258,132,280,91,0,"DV-0.10.0","SNP"
19.966572,200,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
19.966572,200,0.996879,"GATK-3.5.0",189225,190258,152,1033,113,0,"GATK-3.5.0","SNP"
19.966572,200,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.966572,200,0.998116,"GATK-4.1.0.0",189692,190258,150,566,111,0,"GATK-4.1.0.0","SNP"
20.09989,72,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
20.09989,72,0.998517,"DV-0.10.0",190855,191242,180,387,135,0,"DV-0.10.0","SNP"
20.09989,72,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
20.09989,72,0.996402,"GATK-3.5.0",190091,191242,222,1151,189,0,"GATK-3.5.0","SNP"
20.09989,72,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.09989,72,0.997647,"GATK-4.1.0.0",190566,191242,223,676,188,0,"GATK-4.1.0.0","SNP"
20.155782,80,0.947368,"DV-0.10.0",9,10,0,1,0,0,"DV-0.10.0","INDEL"
20.155782,80,0.999005,"DV-0.10.0",186797,187044,125,247,95,0,"DV-0.10.0","SNP"
20.155782,80,0.947368,"GATK-3.5.0",9,10,0,1,0,0,"GATK-3.5.0","INDEL"
20.155782,80,0.997518,"GATK-3.5.0",186255,187044,138,789,112,0,"GATK-3.5.0","SNP"
20.155782,80,0.947368,"GATK-4.1.0.0",9,10,0,1,0,0,"GATK-4.1.0.0","INDEL"
20.155782,80,0.998464,"GATK-4.1.0.0",186610,187044,140,434,113,0,"GATK-4.1.0.0","SNP"
20.183471,288,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
20.183471,288,0.99897,"DV-0.10.0",185156,185400,138,244,101,0,"DV-0.10.0","SNP"
20.183471,288,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
20.183471,288,0.997247,"GATK-3.5.0",184549,185400,168,851,134,0,"GATK-3.5.0","SNP"
20.183471,288,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.183471,288,0.998259,"GATK-4.1.0.0",184920,185400,165,480,131,0,"GATK-4.1.0.0","SNP"
20.253091,216,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
20.253091,216,0.998919,"DV-0.10.0",186631,186892,143,261,100,0,"DV-0.10.0","SNP"
20.253091,216,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
20.253091,216,0.997309,"GATK-3.5.0",186061,186892,173,831,138,0,"GATK-3.5.0","SNP"
20.253091,216,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.253091,216,0.998265,"GATK-4.1.0.0",186418,186892,174,474,137,0,"GATK-4.1.0.0","SNP"
20.744195,25,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
20.744195,25,0.998878,"DV-0.10.0",190522,190789,161,267,118,0,"DV-0.10.0","SNP"
20.744195,25,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
20.744195,25,0.99723,"GATK-3.5.0",189922,190789,188,867,157,0,"GATK-3.5.0","SNP"
20.744195,25,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.744195,25,0.998203,"GATK-4.1.0.0",190290,190789,186,499,154,0,"GATK-4.1.0.0","SNP"
20.952687,256,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
20.952687,256,0.998975,"DV-0.10.0",328493,328923,244,430,155,0,"DV-0.10.0","SNP"
20.952687,256,1,"GATK-3.5.0",5,5,0,0,0,0,"GATK-3.5.0","INDEL"
20.952687,256,0.997537,"GATK-3.5.0",327589,328923,284,1334,204,0,"GATK-3.5.0","SNP"
20.952687,256,1,"GATK-4.1.0.0",5,5,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.952687,256,0.998439,"GATK-4.1.0.0",328176,328923,279,747,198,0,"GATK-4.1.0.0","SNP"
20.997305,270,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
20.997305,270,0.999008,"DV-0.10.0",188733,188969,139,236,99,0,"DV-0.10.0","SNP"
20.997305,270,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
20.997305,270,0.997166,"GATK-3.5.0",188078,188969,178,891,147,0,"GATK-3.5.0","SNP"
20.997305,270,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
20.997305,270,0.998223,"GATK-4.1.0.0",188478,188969,180,491,147,0,"GATK-4.1.0.0","SNP"
21.033742,159,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
21.033742,159,0.999084,"DV-0.10.0",188746,188983,109,237,76,0,"DV-0.10.0","SNP"
21.033742,159,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
21.033742,159,0.99754,"GATK-3.5.0",188182,188983,127,801,97,0,"GATK-3.5.0","SNP"
21.033742,159,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
21.033742,159,0.998536,"GATK-4.1.0.0",188559,188983,129,424,98,0,"GATK-4.1.0.0","SNP"
21.039703,198,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
21.039703,198,0.999034,"DV-0.10.0",189710,189950,127,240,99,0,"DV-0.10.0","SNP"
21.039703,198,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
21.039703,198,0.997514,"GATK-3.5.0",189156,189950,149,794,126,0,"GATK-3.5.0","SNP"
21.039703,198,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
21.039703,198,0.998419,"GATK-4.1.0.0",189498,189950,148,452,123,0,"GATK-4.1.0.0","SNP"
21.318207,175,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
21.318207,175,0.999045,"DV-0.10.0",190341,190582,123,241,92,0,"DV-0.10.0","SNP"
21.318207,175,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
21.318207,175,0.997906,"GATK-3.5.0",189911,190582,126,671,98,0,"GATK-3.5.0","SNP"
21.318207,175,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
21.318207,175,0.998658,"GATK-4.1.0.0",190199,190582,128,383,99,0,"GATK-4.1.0.0","SNP"
21.705026,183,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
21.705026,183,0.999184,"DV-0.10.0",189698,189898,110,200,78,0,"DV-0.10.0","SNP"
21.705026,183,1,"GATK-3.5.0",5,5,0,0,0,0,"GATK-3.5.0","INDEL"
21.705026,183,0.998036,"GATK-3.5.0",189289,189898,136,609,110,0,"GATK-3.5.0","SNP"
21.705026,183,1,"GATK-4.1.0.0",5,5,0,0,0,0,"GATK-4.1.0.0","INDEL"
21.705026,183,0.998704,"GATK-4.1.0.0",189542,189898,136,356,109,0,"GATK-4.1.0.0","SNP"
21.876073,43,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
21.876073,43,0.999105,"DV-0.10.0",185247,185472,107,225,80,0,"DV-0.10.0","SNP"
21.876073,43,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
21.876073,43,0.998097,"GATK-3.5.0",184894,185472,127,578,102,0,"GATK-3.5.0","SNP"
21.876073,43,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
21.876073,43,0.998721,"GATK-4.1.0.0",185123,185472,125,349,100,0,"GATK-4.1.0.0","SNP"
22.245602,205,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
22.245602,205,0.999259,"DV-0.10.0",189493,189668,106,175,78,0,"DV-0.10.0","SNP"
22.245602,205,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
22.245602,205,0.998364,"GATK-3.5.0",189175,189668,127,493,101,0,"GATK-3.5.0","SNP"
22.245602,205,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
22.245602,205,0.998882,"GATK-4.1.0.0",189370,189668,126,298,100,0,"GATK-4.1.0.0","SNP"
22.429471,172,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
22.429471,172,0.999208,"DV-0.10.0",186087,186272,110,185,69,0,"DV-0.10.0","SNP"
22.429471,172,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
22.429471,172,0.998337,"GATK-3.5.0",185779,186272,126,493,92,0,"GATK-3.5.0","SNP"
22.429471,172,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
22.429471,172,0.998837,"GATK-4.1.0.0",185964,186272,125,308,91,0,"GATK-4.1.0.0","SNP"
22.550954,28,0.941176,"DV-0.10.0",8,9,0,1,0,0,"DV-0.10.0","INDEL"
22.550954,28,0.999228,"DV-0.10.0",187719,187900,109,181,69,1,"DV-0.10.0","SNP"
22.550954,28,0.941176,"GATK-3.5.0",8,9,0,1,0,0,"GATK-3.5.0","INDEL"
22.550954,28,0.998399,"GATK-3.5.0",187432,187900,133,468,97,1,"GATK-3.5.0","SNP"
22.550954,28,0.941176,"GATK-4.1.0.0",8,9,0,1,0,0,"GATK-4.1.0.0","INDEL"
22.550954,28,0.998887,"GATK-4.1.0.0",187614,187900,132,286,96,1,"GATK-4.1.0.0","SNP"
23.494669,150,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
23.494669,150,0.99928,"DV-0.10.0",188162,188338,95,176,60,0,"DV-0.10.0","SNP"
23.494669,150,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
23.494669,150,0.998491,"GATK-3.5.0",187893,188338,123,445,88,0,"GATK-3.5.0","SNP"
23.494669,150,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
23.494669,150,0.99894,"GATK-4.1.0.0",188061,188338,122,277,87,0,"GATK-4.1.0.0","SNP"
24.563389,176,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
24.563389,176,0.999367,"DV-0.10.0",187167,187318,86,151,50,0,"DV-0.10.0","SNP"
24.563389,176,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
24.563389,176,0.99886,"GATK-3.5.0",187002,187318,111,316,76,0,"GATK-3.5.0","SNP"
24.563389,176,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
24.563389,176,0.999108,"GATK-4.1.0.0",187095,187318,111,223,76,0,"GATK-4.1.0.0","SNP"
24.769481,84,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
24.769481,84,0.999303,"DV-0.10.0",189842,190026,81,184,46,0,"DV-0.10.0","SNP"
24.769481,84,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
24.769481,84,0.998752,"GATK-3.5.0",189666,190026,114,360,80,0,"GATK-3.5.0","SNP"
24.769481,84,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
24.769481,84,0.99911,"GATK-4.1.0.0",189803,190026,115,223,81,0,"GATK-4.1.0.0","SNP"
26.862258,64,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
26.862258,64,0.999524,"DV-0.10.0",189159,189284,55,125,26,0,"DV-0.10.0","SNP"
26.862258,64,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
26.862258,64,0.999318,"GATK-3.5.0",189091,189284,65,193,37,0,"GATK-3.5.0","SNP"
26.862258,64,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
26.862258,64,0.999456,"GATK-4.1.0.0",189142,189284,64,142,36,0,"GATK-4.1.0.0","SNP"
27.012523,37,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
27.012523,37,0.999489,"DV-0.10.0",188727,188849,71,122,40,0,"DV-0.10.0","SNP"
27.012523,37,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
27.012523,37,0.999256,"GATK-3.5.0",188650,188849,82,199,52,0,"GATK-3.5.0","SNP"
27.012523,37,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
27.012523,37,0.999375,"GATK-4.1.0.0",188696,188849,83,153,53,0,"GATK-4.1.0.0","SNP"
